source_image,area,perimeter,eccentricity,mean_intensity,label
C100P61ThinF_IMG_20150918_145609_cell_149.png,15848.0,606.5573952066306,0.32716097344988,0.4611511818017681,parasitized
C100P61ThinF_IMG_20150918_145609_cell_150.png,10764.0,588.6995308303615,0.680676622503761,0.32515914667453133,parasitized
C100P61ThinF_IMG_20150918_145609_cell_151.png,15646.0,618.2731239591686,0.46292131313857376,0.4488616402772016,parasitized
C100P61ThinF_IMG_20150918_145938_cell_167.png,15807.0,709.7056274847714,0.46972980983336454,0.471871000939164,parasitized
C100P61ThinF_IMG_20150918_145938_cell_168.png,15488.0,628.4152595828996,0.5856230407856063,0.45158281962007735,parasitized
C100P61ThinF_IMG_20150918_145938_cell_169.png,10391.0,689.6995308303615,0.5677955264131654,0.29765960800313956,parasitized
C100P61ThinF_IMG_20150918_145938_cell_170.png,15852.0,645.5929291125633,0.31329690156312634,0.4717312278784062,parasitized
C100P61ThinF_IMG_20150918_145938_cell_171.png,16772.0,601.1665222413704,0.4855059779511845,0.48282588840052293,parasitized
C100P61ThinF_IMG_20150918_145938_cell_172.png,14230.0,696.214249456123,0.4032403603438025,0.38958915453688503,parasitized
C100P61ThinF_IMG_20150918_145938_cell_173.png,14388.0,673.0426765808692,0.5772600900098035,0.42767956451458805,parasitized
C100P61ThinF_IMG_20150918_145938_cell_174.png,16212.0,632.072113832392,0.3490032700299809,0.491890745482571,parasitized
C100P61ThinF_IMG_20150918_145938_cell_175.png,15195.0,630.0782104868019,0.3422566907216862,0.43675777214690875,parasitized
C100P61ThinF_IMG_20150918_150041_cell_146.png,12725.0,621.0782104868019,0.46260963775245917,0.3743525049718782,parasitized
C100P61ThinF_IMG_20150918_150041_cell_147.png,14907.0,718.9360748630709,0.6629896785901752,0.44435500242693393,parasitized
C100P61ThinF_IMG_20150918_150041_cell_148.png,16994.0,645.6579002700189,0.30995006208950937,0.5009248892002518,parasitized
C100P61ThinF_IMG_20150918_150041_cell_149.png,16545.0,629.5868324581535,0.4714090702188788,0.5028237145213692,parasitized
C101P62ThinF_IMG_20150918_151006_cell_61.png,16737.0,731.6700935788388,0.45969614556030547,0.43799037732858254,parasitized
C101P62ThinF_IMG_20150918_151006_cell_62.png,16922.0,670.8711037056153,0.2990335696488793,0.4592162426979943,parasitized
C101P62ThinF_IMG_20150918_151006_cell_63.png,13469.0,655.79393923934,0.6837525708653829,0.37390597645596324,parasitized
C101P62ThinF_IMG_20150918_151006_cell_64.png,14104.0,717.8711037056153,0.6092620812749949,0.3817209831285053,parasitized
C101P62ThinF_IMG_20150918_151006_cell_65.png,12881.0,860.1553749530773,0.7382839654942754,0.3518906726603845,parasitized
C101P62ThinF_IMG_20150918_151006_cell_66.png,17536.0,644.5512985522207,0.21190344367463912,0.4958788097848107,parasitized
C101P62ThinF_IMG_20150918_151006_cell_67.png,17271.0,677.7645019878171,0.3280808639171769,0.48872307622597333,parasitized
C101P62ThinF_IMG_20150918_151006_cell_68.png,14937.0,801.0548698896889,0.28772418235672365,0.3984539546802467,parasitized
C101P62ThinF_IMG_20150918_151006_cell_69.png,10111.0,847.6406563273158,0.4556116776078719,0.2677497921730804,parasitized
C101P62ThinF_IMG_20150918_151006_cell_70.png,15666.0,657.072113832392,0.6230190577143285,0.4337000151167263,parasitized
C101P62ThinF_IMG_20150918_151006_cell_71.png,17066.0,665.4863273947651,0.24870993865335997,0.48106243831245493,parasitized
C101P62ThinF_IMG_20150918_151006_cell_72.png,11668.0,681.3208511739211,0.3899245387463412,0.33291608068495027,parasitized
C101P62ThinF_IMG_20150918_151006_cell_73.png,13633.0,722.8711037056154,0.5960489532693408,0.3774245894654993,parasitized
C101P62ThinF_IMG_20150918_151006_cell_74.png,16006.0,677.3563850798539,0.38489232633640375,0.4352065662300878,parasitized
C101P62ThinF_IMG_20150918_151006_cell_75.png,14300.0,682.0071426749364,0.5015872841085782,0.401616012004109,parasitized
C101P62ThinF_IMG_20150918_151006_cell_76.png,161.0,71.65685424949238,0.9610552956118683,0.34719290856627105,parasitized
C101P62ThinF_IMG_20150918_151006_cell_77.png,10618.0,787.4396462005391,0.6771363318800896,0.2943183778530091,parasitized
C101P62ThinF_IMG_20150918_151006_cell_78.png,13565.0,666.0782104868019,0.6411223333737308,0.3602169217086497,parasitized
C101P62ThinF_IMG_20150918_151006_cell_79.png,15175.0,674.7645019878171,0.5519115048283904,0.4191056183917502,parasitized
C101P62ThinF_IMG_20150918_151006_cell_80.png,15023.0,653.5573952066305,0.47440275808064114,0.41640745991191674,parasitized
C101P62ThinF_IMG_20150918_151006_cell_81.png,13845.0,656.6223663640862,0.6128806638647678,0.3969816614138611,parasitized
C101P62ThinF_IMG_20150918_151006_cell_82.png,16808.0,656.2497833620557,0.498596339214685,0.47923882732810436,parasitized
C101P62ThinF_IMG_20150918_151006_cell_83.png,13083.0,617.350288425444,0.8320151708484816,0.3795377256431098,parasitized
C101P62ThinF_IMG_20150918_151006_cell_84.png,13950.0,876.912734265958,0.5268308800278245,0.36242182129944706,parasitized
C101P62ThinF_IMG_20150918_151006_cell_85.png,16740.0,654.9655121145938,0.4097070708771224,0.4645417330923366,parasitized
C101P62ThinF_IMG_20150918_151006_cell_86.png,13539.0,732.4274528917193,0.3943485161289086,0.36027226553642994,parasitized
C101P62ThinF_IMG_20150918_151149_cell_68.png,14200.0,606.3441917710342,0.6413323581570572,0.405914703763571,parasitized
C101P62ThinF_IMG_20150918_151149_cell_69.png,16380.0,682.9777054234135,0.14131131958958543,0.4500288906882207,parasitized
C101P62ThinF_IMG_20150918_151149_cell_70.png,14817.0,581.1726188957804,0.17791646281532147,0.44011349596518234,parasitized
C101P62ThinF_IMG_20150918_151149_cell_71.png,14304.0,622.4152595828996,0.22204102151453967,0.36420151747631163,parasitized
C101P62ThinF_IMG_20150918_151149_cell_72.png,16745.0,678.2792206135786,0.3519800712172747,0.42895765600453933,parasitized
C101P62ThinF_IMG_20150918_151149_cell_73.png,16941.0,626.3086578651014,0.21274088829311497,0.46689099768820724,parasitized
C101P62ThinF_IMG_20150918_151149_cell_74.png,15527.0,646.1076477383247,0.4929108730112815,0.4274595480169927,parasitized
C101P62ThinF_IMG_20150918_151149_cell_75.png,12215.0,657.9716087690035,0.5428300408105644,0.3364205932124553,parasitized
C101P62ThinF_IMG_20150918_151149_cell_76.png,16163.0,627.4507934888323,0.33623644476375275,0.4673813191004971,parasitized
C101P62ThinF_IMG_20150918_151149_cell_77.png,17036.0,659.2081528017131,0.318237983304215,0.48172869271714547,parasitized
C101P62ThinF_IMG_20150918_151149_cell_78.png,15246.0,680.0782104868019,0.5990391306482665,0.41991436518190695,parasitized
C101P62ThinF_IMG_20150918_151149_cell_79.png,13192.0,829.5990257669732,0.6882451790205072,0.37274845335741263,parasitized
C101P62ThinF_IMG_20150918_151149_cell_80.png,15922.0,733.048773235279,0.48139959583482905,0.4456899287741999,parasitized
C101P62ThinF_IMG_20150918_151149_cell_81.png,14510.0,810.1198410471445,0.5246596797172483,0.3766538560626482,parasitized
C101P62ThinF_IMG_20150918_151149_cell_82.png,16941.0,749.4041122946064,0.285423555449011,0.4548689692819753,parasitized
C101P62ThinF_IMG_20150918_151149_cell_83.png,17066.0,653.6223663640862,0.3782436401381872,0.4832356317298394,parasitized
C101P62ThinF_IMG_20150918_151149_cell_84.png,15339.0,620.8355697996826,0.3481475613272344,0.43259758421580596,parasitized
C101P62ThinF_IMG_20150918_151149_cell_85.png,12451.0,572.3147545195112,0.8000583826440963,0.36577818669879636,parasitized
C101P62ThinF_IMG_20150918_151149_cell_86.png,15201.0,625.9716087690036,0.537939290658913,0.4504018348882995,parasitized
C101P62ThinF_IMG_20150918_151149_cell_87.png,16626.0,642.79393923934,0.5241952547738511,0.4877506005905104,parasitized
C101P62ThinF_IMG_20150918_151149_cell_88.png,15202.0,654.8355697996826,0.6023707785881793,0.4461955599264272,parasitized
C101P62ThinF_IMG_20150918_151239_cell_100.png,16417.0,649.6934341759516,0.3452534324643906,0.4675889551479758,parasitized
C101P62ThinF_IMG_20150918_151239_cell_74.png,14765.0,674.5634918610405,0.4420676648943634,0.4075366184181157,parasitized
C101P62ThinF_IMG_20150918_151239_cell_75.png,13030.0,653.6162697096763,0.7482119378564334,0.3656620148149891,parasitized
C101P62ThinF_IMG_20150918_151239_cell_76.png,15634.0,729.9360748630709,0.5459697954921087,0.43957321153273804,parasitized
C101P62ThinF_IMG_20150918_151239_cell_77.png,13170.0,726.214249456123,0.622055910091779,0.36289249925970857,parasitized
C101P62ThinF_IMG_20150918_151239_cell_78.png,14520.0,734.8711037056154,0.37088169227097184,0.39920284123499644,parasitized
C101P62ThinF_IMG_20150918_151239_cell_79.png,16265.0,658.8061325481597,0.3025849698827439,0.47858444495364416,parasitized
C101P62ThinF_IMG_20150918_151239_cell_80.png,17275.0,698.5279579551077,0.4789861930951536,0.49016345519141485,parasitized
C101P62ThinF_IMG_20150918_151239_cell_81.png,13216.0,683.2731239591687,0.42370762225169323,0.3739701851601406,parasitized
C101P62ThinF_IMG_20150918_151239_cell_82.png,12063.0,1306.1513703397204,0.38922266558276786,0.3196671232595939,parasitized
C101P62ThinF_IMG_20150918_151239_cell_83.png,16998.0,627.2081528017131,0.26513376249193604,0.4760298584531293,parasitized
C101P62ThinF_IMG_20150918_151239_cell_84.png,10538.0,1175.7544007200504,0.6076055282494157,0.24348013836638105,parasitized
C101P62ThinF_IMG_20150918_151239_cell_85.png,16884.0,635.0365799264592,0.4682888656450204,0.4946457430543144,parasitized
C101P62ThinF_IMG_20150918_151239_cell_86.png,14798.0,734.1198410471445,0.3199763697029328,0.39565643472500606,parasitized
C101P62ThinF_IMG_20150918_151239_cell_87.png,16702.0,636.0010460205265,0.4914762499162907,0.47530554382380596,parasitized
C101P62ThinF_IMG_20150918_151239_cell_88.png,16327.0,613.1076477383247,0.5476395262457906,0.4782186899669364,parasitized
C101P62ThinF_IMG_20150918_151239_cell_89.png,14208.0,659.2853172679885,0.2646238272885437,0.4039171741795393,parasitized
C101P62ThinF_IMG_20150918_151239_cell_90.png,15134.0,678.6639969244288,0.5231724645341608,0.43707369805827934,parasitized
C101P62ThinF_IMG_20150918_151239_cell_91.png,15032.0,714.1076477383247,0.6507725277374705,0.4244867773821843,parasitized
C101P62ThinF_IMG_20150918_151239_cell_92.png,15320.0,657.350288425444,0.490006659813632,0.4274848881475401,parasitized
C101P62ThinF_IMG_20150918_151239_cell_93.png,16271.0,650.1726188957803,0.3580301879677378,0.4692633674634972,parasitized
C101P62ThinF_IMG_20150918_151239_cell_94.png,16703.0,638.7939392393399,0.2023423008985188,0.468290580044642,parasitized
C101P62ThinF_IMG_20150918_151239_cell_95.png,16114.0,731.1553749530772,0.5374286489622573,0.44824894317895914,parasitized
C101P62ThinF_IMG_20150918_151239_cell_96.png,17256.0,628.8294731452727,0.36359772075918845,0.489390643684001,parasitized
C101P62ThinF_IMG_20150918_151239_cell_97.png,16830.0,623.515764646288,0.29704872238368774,0.4679367562238532,parasitized
C101P62ThinF_IMG_20150918_151239_cell_98.png,15316.0,635.6639969244288,0.17960104754332087,0.4453280436193258,parasitized
C101P62ThinF_IMG_20150918_151239_cell_99.png,15475.0,640.7289680818844,0.40518865851201546,0.42740116028187264,parasitized
C101P62ThinF_IMG_20150918_151335_cell_51.png,16753.0,621.1431816442575,0.37631954464140105,0.47624493655957795,parasitized
C101P62ThinF_IMG_20150918_151335_cell_52.png,15721.0,622.515764646288,0.48716038645601206,0.4413852073404336,parasitized
C101P62ThinF_IMG_20150918_151335_cell_53.png,16528.0,644.7645019878171,0.32821835762465923,0.4536441026603406,parasitized
C101P62ThinF_IMG_20150918_151335_cell_54.png,16220.0,675.9655121145938,0.4139123321867023,0.44681459585313393,parasitized
C101P62ThinF_IMG_20150918_151335_cell_55.png,17354.0,721.3563850798539,0.428659160247236,0.45903135651044924,parasitized
C101P62ThinF_IMG_20150918_151335_cell_56.png,16054.0,623.8944443027283,0.18750485117580312,0.4277983022137013,parasitized
C101P62ThinF_IMG_20150918_151335_cell_57.png,16135.0,595.4507934888323,0.29415203330055545,0.47359081623922344,parasitized
C101P62ThinF_IMG_20150918_151335_cell_58.png,15644.0,667.0782104868019,0.5349391145518106,0.4497295901628825,parasitized
C101P62ThinF_IMG_20150918_151335_cell_59.png,16518.0,663.3858223313767,0.28464014886829897,0.4534366039756921,parasitized
C101P62ThinF_IMG_20150918_151335_cell_60.png,15912.0,630.9005409571382,0.4915431155852315,0.44594783225452284,parasitized
C101P62ThinF_IMG_20150918_151335_cell_61.png,17424.0,759.1553749530772,0.44943495214433044,0.476850917801071,parasitized
C101P62ThinF_IMG_20150918_151335_cell_62.png,16791.0,711.7350647362942,0.16855509024149967,0.46943021088679737,parasitized
C101P62ThinF_IMG_20150918_151335_cell_63.png,15916.0,621.0365799264594,0.43888803891512296,0.4547993176511876,parasitized
C101P62ThinF_IMG_20150918_151335_cell_64.png,15967.0,638.3147545195113,0.4401939860855854,0.43157157979817,parasitized
C101P62ThinF_IMG_20150918_151335_cell_65.png,15643.0,683.2497833620557,0.2739319403567946,0.4401526252362392,parasitized
C101P62ThinF_IMG_20150918_151335_cell_66.png,16149.0,626.4507934888323,0.3283524784229704,0.46647363910248024,parasitized
C101P62ThinF_IMG_20150918_151335_cell_67.png,14227.0,693.7289680818844,0.4372119693457096,0.4061113142113497,parasitized
C101P62ThinF_IMG_20150918_151335_cell_68.png,14792.0,809.4274528917194,0.24493530519464643,0.4056326378109513,parasitized
C101P62ThinF_IMG_20150918_151335_cell_69.png,16644.0,649.7645019878171,0.37336978512413777,0.4755462984927139,parasitized
C101P62ThinF_IMG_20150918_151335_cell_70.png,15515.0,702.214249456123,0.4063859811230505,0.43649210885167566,parasitized
C101P62ThinF_IMG_20150918_151335_cell_71.png,16666.0,617.6934341759516,0.14221289192361294,0.47823619491812147,parasitized
C101P62ThinF_IMG_20150918_151335_cell_72.png,16035.0,613.4863273947651,0.43014286157173076,0.468123914834334,parasitized
C101P62ThinF_IMG_20150918_151335_cell_73.png,16281.0,629.515764646288,0.45092409854564125,0.46805162702534936,parasitized
C101P62ThinF_IMG_20150918_151335_cell_74.png,13886.0,708.0843071412118,0.35974275161707203,0.3989758498208682,parasitized
C101P62ThinF_IMG_20150918_151335_cell_75.png,16145.0,703.048773235279,0.3671916723073271,0.42457391861003335,parasitized
C101P62ThinF_IMG_20150918_151335_cell_76.png,12790.0,719.6639969244288,0.7151691945929904,0.3513776459945591,parasitized
C101P62ThinF_IMG_20150918_151335_cell_77.png,16655.0,679.8650070512055,0.2791628264351012,0.47113127745411837,parasitized
C101P62ThinF_IMG_20150918_151335_cell_78.png,12622.0,670.3919189857867,0.6259465225067503,0.3783447316970311,parasitized
C101P62ThinF_IMG_20150918_151507_cell_49.png,15438.0,634.6579002700189,0.30722859218062853,0.4084093779320533,parasitized
C101P62ThinF_IMG_20150918_151507_cell_50.png,15985.0,667.906637611548,0.4536880816702916,0.45244579554306547,parasitized
C101P62ThinF_IMG_20150918_151507_cell_51.png,16464.0,695.6700935788388,0.252218309827307,0.4447100709440794,parasitized
C101P62ThinF_IMG_20150918_151507_cell_52.png,12412.0,730.8711037056153,0.3940996925717172,0.35309419431816313,parasitized
C101P62ThinF_IMG_20150918_151507_cell_53.png,15479.0,640.5218613006979,0.3118188848782582,0.4383255787100857,parasitized
C101P62ThinF_IMG_20150918_151507_cell_54.png,17282.0,680.3797256769669,0.568914369534049,0.46032816628311984,parasitized
C101P62ThinF_IMG_20150918_151507_cell_55.png,15982.0,665.9066376115481,0.5061557111346733,0.4501366361231465,parasitized
C101P62ThinF_IMG_20150918_151507_cell_56.png,16004.0,719.776695296637,0.5172463598114767,0.42418303712703215,parasitized
C101P62ThinF_IMG_20150918_151507_cell_57.png,15373.0,653.3919189857866,0.3425593289663427,0.4229736737140289,parasitized
C101P62ThinF_IMG_20150918_151507_cell_58.png,13623.0,673.628463018496,0.6819907334618156,0.36445056168953194,parasitized
C101P62ThinF_IMG_20150918_151507_cell_59.png,16480.0,632.072113832392,0.4296020201720843,0.47401309631403,parasitized
C101P62ThinF_IMG_20150918_151507_cell_60.png,15506.0,659.9655121145938,0.4766303751766675,0.41336213183929044,parasitized
C101P62ThinF_IMG_20150918_151507_cell_61.png,15977.0,675.4924240491749,0.5207522008588634,0.437989740938901,parasitized
C101P62ThinF_IMG_20150918_151507_cell_62.png,16173.0,619.7289680818844,0.24185382997236587,0.4742651518768686,parasitized
C101P62ThinF_IMG_20150918_151507_cell_63.png,15710.0,641.6934341759517,0.2635270589131705,0.44115835717258195,parasitized
C101P62ThinF_IMG_20150918_151507_cell_64.png,15258.0,684.5218613006979,0.4823028186089347,0.41512686785554204,parasitized
C101P62ThinF_IMG_20150918_151507_cell_65.png,16668.0,636.5218613006979,0.3050538771800692,0.46273007992774556,parasitized
C101P62ThinF_IMG_20150918_151507_cell_66.png,15403.0,676.9127342659579,0.3106101129410101,0.4249645250554329,parasitized
C101P62ThinF_IMG_20150918_151507_cell_67.png,16314.0,616.6579002700189,0.40883177946271987,0.4582871928258573,parasitized
C101P62ThinF_IMG_20150918_151507_cell_68.png,16158.0,677.072113832392,0.6567409859296353,0.44045235225236506,parasitized
C101P62ThinF_IMG_20150918_151507_cell_69.png,13924.0,626.8294731452727,0.5095636297269386,0.39951689235449117,parasitized
C101P62ThinF_IMG_20150918_151507_cell_70.png,16155.0,624.5929291125633,0.5244251116414431,0.45068449741014416,parasitized
C101P62ThinF_IMG_20150918_151507_cell_71.png,15294.0,666.8711037056154,0.3218180949405941,0.40475959111212206,parasitized
C101P62ThinF_IMG_20150918_151507_cell_72.png,15440.0,629.2081528017131,0.20805050468765024,0.42832394957889286,parasitized
C101P62ThinF_IMG_20150918_151507_cell_73.png,15767.0,746.3269478283311,0.4962860707285818,0.4477134639338486,parasitized
C101P62ThinF_IMG_20150918_151507_cell_74.png,11896.0,747.9005409571382,0.6027367766288282,0.3416669025483352,parasitized
C101P62ThinF_IMG_20150918_151507_cell_75.png,13757.0,681.5218613006979,0.5275317365537504,0.36932162489846726,parasitized
C101P62ThinF_IMG_20150918_151507_cell_76.png,14480.0,1119.6244584051392,0.3525313960395002,0.3781859479233854,parasitized
C101P62ThinF_IMG_20150918_151507_cell_77.png,15381.0,675.8061325481597,0.704934908153659,0.4066334163385624,parasitized
C101P62ThinF_IMG_20150918_151942_cell_58.png,15106.0,688.9716087690036,0.667986895057222,0.4194374907899552,parasitized
C101P62ThinF_IMG_20150918_151942_cell_59.png,13713.0,707.7645019878171,0.6965614228391268,0.3737238682250818,parasitized
C101P62ThinF_IMG_20150918_151942_cell_60.png,15687.0,627.9655121145938,0.4721650811146991,0.4422994819128192,parasitized
C101P62ThinF_IMG_20150918_151942_cell_61.png,15122.0,657.3858223313767,0.4949336822071145,0.4080718672571969,parasitized
C101P62ThinF_IMG_20150918_151942_cell_62.png,15729.0,604.6579002700189,0.25991154462623034,0.4644106432429974,parasitized
C101P62ThinF_IMG_20150918_151942_cell_63.png,15352.0,775.0365799264592,0.485396878689436,0.4243486413495546,parasitized
C101P62ThinF_IMG_20150918_151942_cell_64.png,13095.0,810.3208511739213,0.5792614512248524,0.35687414429082276,parasitized
C101P62ThinF_IMG_20150918_151942_cell_65.png,13220.0,748.3208511739211,0.6049768023412757,0.3723216360108835,parasitized
C101P62ThinF_IMG_20150918_151942_cell_66.png,17000.0,643.5868324581535,0.34884388132224375,0.4930302629409038,parasitized
C101P62ThinF_IMG_20150918_151942_cell_67.png,15261.0,728.7056274847714,0.37945657630732554,0.4151448968257139,parasitized
C101P62ThinF_IMG_20150918_151942_cell_68.png,16751.0,624.2792206135786,0.5008030246736979,0.4628515778203918,parasitized
C101P62ThinF_IMG_20150918_151942_cell_69.png,16767.0,657.5573952066306,0.25203130926451706,0.4699771657031979,parasitized
C101P62ThinF_IMG_20150918_151942_cell_70.png,15988.0,660.2792206135786,0.3127281467914702,0.4476157442532415,parasitized
C101P62ThinF_IMG_20150918_151942_cell_71.png,16497.0,620.8294731452727,0.33238042626162506,0.4669335072394876,parasitized
C101P62ThinF_IMG_20150918_151942_cell_72.png,17238.0,636.0010460205265,0.4654845806175783,0.49423790476228313,parasitized
C101P62ThinF_IMG_20150918_151942_cell_73.png,15042.0,620.7584053334072,0.6744358615088513,0.4381327608812995,parasitized
C101P62ThinF_IMG_20150918_151942_cell_74.png,16206.0,649.4213562373095,0.30438031608224225,0.4667380556542784,parasitized
C101P62ThinF_IMG_20150918_151942_cell_75.png,15016.0,718.5929291125633,0.5325121662403837,0.41886412813913293,parasitized
C101P62ThinF_IMG_20150918_151942_cell_76.png,13353.0,805.1970055134198,0.28448221270381563,0.38801098991733096,parasitized
C101P62ThinF_IMG_20150918_151942_cell_77.png,13500.0,693.5401512639276,0.6057951603465604,0.3744010755967405,parasitized
C101P62ThinF_IMG_20150918_151942_cell_78.png,16057.0,639.1787155501902,0.504011013857294,0.471155444277847,parasitized
C101P62ThinF_IMG_20150918_151942_cell_79.png,14846.0,710.3208511739213,0.8048954761254475,0.39482328829184377,parasitized
C101P62ThinF_IMG_20150918_151942_cell_80.png,14775.0,649.8650070512055,0.5289597179272171,0.4219485098897507,parasitized
C101P62ThinF_IMG_20150918_151942_cell_81.png,17665.0,631.7228714274745,0.34767872747714546,0.5022825852760494,parasitized
C101P62ThinF_IMG_20150918_151942_cell_82.png,17072.0,695.2853172679884,0.20345241417336413,0.4652546912034084,parasitized
C101P62ThinF_IMG_20150918_151942_cell_83.png,16913.0,614.5868324581535,0.5055252643350411,0.48687135612897253,parasitized
C101P62ThinF_IMG_20150918_151942_cell_84.png,17239.0,656.6223663640862,0.3831501135015249,0.48624247658091424,parasitized
C101P62ThinF_IMG_20150918_151942_cell_85.png,13085.0,865.0904037956216,0.35350554665503586,0.3756965213829921,parasitized
C101P62ThinF_IMG_20150918_151942_cell_86.png,16518.0,623.1431816442574,0.3438481670092903,0.47220614200254707,parasitized
C101P62ThinF_IMG_20150918_151942_cell_87.png,13574.0,688.5279579551077,0.5401154667886015,0.38914158120203657,parasitized
C101P62ThinF_IMG_20150918_151942_cell_88.png,15815.0,625.8650070512055,0.2527624341145555,0.4665280067793654,parasitized
C101P62ThinF_IMG_20150918_151942_cell_89.png,16484.0,712.5573952066305,0.3817985507168686,0.46351066106014405,parasitized
C101P62ThinF_IMG_20150918_151942_cell_90.png,17362.0,689.8294731452727,0.2160550819118669,0.49875194033294407,parasitized
C101P62ThinF_IMG_20150918_155026_cell_1.png,14208.0,1427.2762620207482,0.6561425126510682,0.24075192208067236,parasitized
